_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
5e571bacf9af8b7a25458761,0039,"Mon, 10 Feb 2020 18:04:58 GMT","Tue, 11 Feb 2020 02:32:20 GMT","Tue, 11 Feb 2020 02:32:15 GMT",3.348,2_39_79_380_2020-02-10 18:04:58.346535,0002,CA-489,2-39-79-380,America/Los_Angeles,null,null
5e571bacf9af8b7a25458762,0039,"Mon, 10 Feb 2020 18:33:58 GMT","Tue, 11 Feb 2020 03:09:48 GMT","Mon, 10 Feb 2020 20:52:19 GMT",14.005,2_39_90_26_2020-02-10 18:33:57.613872,0002,CA-316,2-39-90-26,America/Los_Angeles,000000558,"[{""WhPerMile"":400,""kWhRequested"":32.0,""milesRequested"":80,""minutesAvailable"":60,""modifiedAt"":""Mon, 10 Feb 2020 18:34:03 GMT"",""paymentRequired"":true,""requestedDeparture"":""Mon, 10 Feb 2020 19:33:58 GMT"",""userID"":558}]"
5e571bacf9af8b7a25458763,0039,"Mon, 10 Feb 2020 18:38:30 GMT","Tue, 11 Feb 2020 02:18:38 GMT","Tue, 11 Feb 2020 02:13:51 GMT",1.029,2_39_79_376_2020-02-10 18:38:29.999937,0002,CA-324,2-39-79-376,America/Los_Angeles,null,null
5e571bacf9af8b7a25458764,0039,"Mon, 10 Feb 2020 18:57:58 GMT","Mon, 10 Feb 2020 21:42:25 GMT","Mon, 10 Feb 2020 19:45:37 GMT",4.133,2_39_123_23_2020-02-10 18:57:57.579174,0002,CA-313,2-39-123-23,America/Los_Angeles,000000668,"[{""WhPerMile"":425,""kWhRequested"":4.25,""milesRequested"":10,""minutesAvailable"":61,""modifiedAt"":""Mon, 10 Feb 2020 18:58:18 GMT"",""paymentRequired"":true,""requestedDeparture"":""Mon, 10 Feb 2020 19:58:58 GMT"",""userID"":668}]"
5e571bacf9af8b7a25458765,0039,"Mon, 10 Feb 2020 19:07:24 GMT","Tue, 11 Feb 2020 01:37:02 GMT","Tue, 11 Feb 2020 01:36:59 GMT",15.896,2_39_78_360_2020-02-10 19:07:24.170487,0002,CA-322,2-39-78-360,America/Los_Angeles,000004947,"[{""WhPerMile"":380,""kWhRequested"":19.0,""milesRequested"":50,""minutesAvailable"":367,""modifiedAt"":""Mon, 10 Feb 2020 19:07:40 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 01:14:24 GMT"",""userID"":4947}]"
5e571bacf9af8b7a25458766,0039,"Mon, 10 Feb 2020 19:09:42 GMT","Tue, 11 Feb 2020 03:01:01 GMT","Mon, 10 Feb 2020 20:50:23 GMT",5.123,2_39_126_20_2020-02-10 19:09:41.582432,0002,CA-310,2-39-126-20,America/Los_Angeles,000002170,"[{""WhPerMile"":400,""kWhRequested"":28.0,""milesRequested"":70,""minutesAvailable"":417,""modifiedAt"":""Mon, 10 Feb 2020 19:10:02 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 02:06:42 GMT"",""userID"":2170},{""WhPerMile"":400,""kWhRequested"":28.0,""milesRequested"":70,""minutesAvailable"":417,""modifiedAt"":""Mon, 10 Feb 2020 19:10:39 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 02:06:42 GMT"",""userID"":2170}]"
5e571bacf9af8b7a25458767,0039,"Mon, 10 Feb 2020 19:31:58 GMT","Tue, 11 Feb 2020 01:14:23 GMT","Tue, 11 Feb 2020 01:10:56 GMT",0.945,2_39_78_363_2020-02-10 19:31:58.332233,0002,CA-320,2-39-78-363,America/Los_Angeles,null,null
5e571bacf9af8b7a25458768,0039,"Mon, 10 Feb 2020 19:54:57 GMT","Mon, 10 Feb 2020 20:59:11 GMT","Mon, 10 Feb 2020 20:23:27 GMT",1.813,2_39_130_31_2020-02-10 19:54:56.953633,0002,CA-306,2-39-130-31,America/Los_Angeles,000000798,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":96,""modifiedAt"":""Mon, 10 Feb 2020 19:55:17 GMT"",""paymentRequired"":true,""requestedDeparture"":""Mon, 10 Feb 2020 21:30:57 GMT"",""userID"":798}]"
5e571bacf9af8b7a25458769,0039,"Mon, 10 Feb 2020 20:21:26 GMT","Tue, 11 Feb 2020 02:51:07 GMT","Mon, 10 Feb 2020 22:18:41 GMT",6.355,2_39_92_436_2020-02-10 20:21:26.250726,0002,CA-318,2-39-92-436,America/Los_Angeles,000001124,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":60,""modifiedAt"":""Mon, 10 Feb 2020 20:21:49 GMT"",""paymentRequired"":true,""requestedDeparture"":""Mon, 10 Feb 2020 21:21:26 GMT"",""userID"":1124}]"
5e571bacf9af8b7a2545876a,0039,"Mon, 10 Feb 2020 20:42:37 GMT","Tue, 11 Feb 2020 01:03:10 GMT","Tue, 11 Feb 2020 01:02:12 GMT",7.168,2_39_78_367_2020-02-10 20:42:36.961079,0002,CA-494,2-39-78-367,America/Los_Angeles,000002291,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":408,""modifiedAt"":""Mon, 10 Feb 2020 20:48:13 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 03:30:37 GMT"",""userID"":2291}]"
5e571bacf9af8b7a2545876b,0039,"Mon, 10 Feb 2020 21:08:09 GMT","Tue, 11 Feb 2020 03:01:22 GMT","Mon, 10 Feb 2020 22:49:01 GMT",5.456,2_39_92_442_2020-02-10 21:08:08.513765,0002,CA-498,2-39-92-442,America/Los_Angeles,000000515,"[{""WhPerMile"":400,""kWhRequested"":12.0,""milesRequested"":30,""minutesAvailable"":62,""modifiedAt"":""Mon, 10 Feb 2020 21:08:39 GMT"",""paymentRequired"":true,""requestedDeparture"":""Mon, 10 Feb 2020 22:10:09 GMT"",""userID"":515}]"
5e571bacf9af8b7a2545876c,0039,"Mon, 10 Feb 2020 21:47:05 GMT","Tue, 11 Feb 2020 04:49:12 GMT","Mon, 10 Feb 2020 22:59:31 GMT",2.352,2_39_91_437_2020-02-10 21:47:04.963793,0002,CA-317,2-39-91-437,America/Los_Angeles,000001082,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":64,""modifiedAt"":""Mon, 10 Feb 2020 21:48:02 GMT"",""paymentRequired"":true,""requestedDeparture"":""Mon, 10 Feb 2020 22:51:05 GMT"",""userID"":1082}]"
5e571bacf9af8b7a2545876d,0039,"Mon, 10 Feb 2020 21:53:55 GMT","Mon, 10 Feb 2020 22:29:42 GMT","Mon, 10 Feb 2020 22:24:10 GMT",0.839,2_39_123_23_2020-02-10 21:53:54.796728,0002,CA-313,2-39-123-23,America/Los_Angeles,null,null
5e571bacf9af8b7a2545876e,0039,"Mon, 10 Feb 2020 22:41:24 GMT","Tue, 11 Feb 2020 01:24:32 GMT","Mon, 10 Feb 2020 23:28:20 GMT",4.295,2_39_123_23_2020-02-10 22:41:24.105080,0002,CA-313,2-39-123-23,America/Los_Angeles,000000710,"[{""WhPerMile"":400,""kWhRequested"":64.0,""milesRequested"":160,""minutesAvailable"":273,""modifiedAt"":""Mon, 10 Feb 2020 22:41:38 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 03:14:24 GMT"",""userID"":710}]"
5e571bacf9af8b7a2545876f,0039,"Mon, 10 Feb 2020 22:46:49 GMT","Tue, 11 Feb 2020 00:04:23 GMT","Tue, 11 Feb 2020 00:05:21 GMT",0.88,2_39_124_22_2020-02-10 22:46:49.239378,0002,CA-312,2-39-124-22,America/Los_Angeles,null,null
5e571bacf9af8b7a25458770,0039,"Tue, 11 Feb 2020 00:04:27 GMT","Tue, 11 Feb 2020 02:20:40 GMT","Tue, 11 Feb 2020 00:35:26 GMT",0.877,2_39_124_22_2020-02-11 00:04:26.951817,0002,CA-312,2-39-124-22,America/Los_Angeles,null,null
5e571bacf9af8b7a25458771,0039,"Tue, 11 Feb 2020 00:59:54 GMT","Tue, 11 Feb 2020 03:07:55 GMT","Tue, 11 Feb 2020 01:31:09 GMT",0.884,2_39_130_31_2020-02-11 00:59:54.153485,0002,CA-306,2-39-130-31,America/Los_Angeles,null,null
5e571bacf9af8b7a25458772,0039,"Tue, 11 Feb 2020 05:46:22 GMT","Tue, 11 Feb 2020 14:03:53 GMT","Tue, 11 Feb 2020 12:10:46 GMT",41.061,2_39_139_28_2020-02-11 05:46:22.217437,0002,CA-303,2-39-139-28,America/Los_Angeles,000000489,"[{""WhPerMile"":428,""kWhRequested"":102.72,""milesRequested"":240,""minutesAvailable"":475,""modifiedAt"":""Tue, 11 Feb 2020 05:46:51 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 13:41:22 GMT"",""userID"":489},{""WhPerMile"":428,""kWhRequested"":102.72,""milesRequested"":240,""minutesAvailable"":487,""modifiedAt"":""Tue, 11 Feb 2020 05:47:02 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 13:53:22 GMT"",""userID"":489}]"
5e586d33f9af8b7dded9fe16,0039,"Tue, 11 Feb 2020 15:43:17 GMT","Wed, 12 Feb 2020 01:12:19 GMT","Tue, 11 Feb 2020 18:13:45 GMT",8.077,2_39_131_30_2020-02-11 15:43:17.175716,0002,CA-305,2-39-131-30,America/Los_Angeles,000000620,"[{""WhPerMile"":400,""kWhRequested"":12.0,""milesRequested"":30,""minutesAvailable"":547,""modifiedAt"":""Tue, 11 Feb 2020 15:43:31 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 00:50:17 GMT"",""userID"":620}]"
5e586d33f9af8b7dded9fe17,0039,"Tue, 11 Feb 2020 15:54:51 GMT","Wed, 12 Feb 2020 00:55:55 GMT","Wed, 12 Feb 2020 00:43:57 GMT",0.902,2_39_79_380_2020-02-11 15:54:50.950770,0002,CA-489,2-39-79-380,America/Los_Angeles,null,null
5e586d33f9af8b7dded9fe18,0039,"Tue, 11 Feb 2020 16:11:06 GMT","Wed, 12 Feb 2020 01:35:26 GMT","Tue, 11 Feb 2020 23:11:42 GMT",0.877,2_39_78_366_2020-02-11 16:11:05.854868,0002,CA-323,2-39-78-366,America/Los_Angeles,null,null
5e586d33f9af8b7dded9fe19,0039,"Tue, 11 Feb 2020 16:16:27 GMT","Tue, 11 Feb 2020 22:46:18 GMT","Tue, 11 Feb 2020 21:27:17 GMT",8.138,2_39_79_382_2020-02-11 16:16:26.783801,0002,CA-491,2-39-79-382,America/Los_Angeles,000004701,"[{""WhPerMile"":300,""kWhRequested"":12.0,""milesRequested"":40,""minutesAvailable"":388,""modifiedAt"":""Tue, 11 Feb 2020 16:55:29 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 22:44:27 GMT"",""userID"":4701}]"
5e586d33f9af8b7dded9fe1a,0039,"Tue, 11 Feb 2020 16:21:18 GMT","Wed, 12 Feb 2020 00:11:02 GMT","Tue, 11 Feb 2020 17:46:37 GMT",3.937,2_39_128_18_2020-02-11 16:21:18.047533,0002,CA-308,2-39-128-18,America/Los_Angeles,000001564,"[{""WhPerMile"":300,""kWhRequested"":12.0,""milesRequested"":40,""minutesAvailable"":241,""modifiedAt"":""Tue, 11 Feb 2020 16:21:23 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 20:22:18 GMT"",""userID"":1564}]"
5e586d33f9af8b7dded9fe1b,0039,"Tue, 11 Feb 2020 16:26:39 GMT","Wed, 12 Feb 2020 01:14:08 GMT","Tue, 11 Feb 2020 21:26:16 GMT",17.028,2_39_79_378_2020-02-11 16:26:38.910455,0002,CA-326,2-39-79-378,America/Los_Angeles,000000832,"[{""WhPerMile"":400,""kWhRequested"":20.0,""milesRequested"":50,""minutesAvailable"":523,""modifiedAt"":""Tue, 11 Feb 2020 16:27:04 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 01:09:39 GMT"",""userID"":832}]"
5e586d33f9af8b7dded9fe1c,0039,"Tue, 11 Feb 2020 16:28:29 GMT","Wed, 12 Feb 2020 01:44:03 GMT","Tue, 11 Feb 2020 20:39:41 GMT",22.74,2_39_91_437_2020-02-11 16:28:28.673245,0002,CA-317,2-39-91-437,America/Los_Angeles,000000431,"[{""WhPerMile"":300,""kWhRequested"":27.0,""milesRequested"":90,""minutesAvailable"":219,""modifiedAt"":""Tue, 11 Feb 2020 16:30:47 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 20:07:29 GMT"",""userID"":431}]"
5e586d33f9af8b7dded9fe1d,0039,"Tue, 11 Feb 2020 16:30:27 GMT","Wed, 12 Feb 2020 01:42:20 GMT","Wed, 12 Feb 2020 01:32:40 GMT",13.381,2_39_78_365_2020-02-11 16:30:27.414599,0002,CA-321,2-39-78-365,America/Los_Angeles,000000945,"[{""WhPerMile"":400,""kWhRequested"":32.0,""milesRequested"":80,""minutesAvailable"":62,""modifiedAt"":""Tue, 11 Feb 2020 16:30:38 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 17:32:27 GMT"",""userID"":945}]"
5e586d33f9af8b7dded9fe1e,0039,"Tue, 11 Feb 2020 16:30:42 GMT","Tue, 11 Feb 2020 22:06:50 GMT","Tue, 11 Feb 2020 20:30:10 GMT",23.345,2_39_79_377_2020-02-11 16:30:42.314951,0002,CA-325,2-39-79-377,America/Los_Angeles,000001104,"[{""WhPerMile"":250,""kWhRequested"":37.5,""milesRequested"":150,""minutesAvailable"":373,""modifiedAt"":""Tue, 11 Feb 2020 16:31:30 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 22:43:42 GMT"",""userID"":1104}]"
5e586d33f9af8b7dded9fe1f,0039,"Tue, 11 Feb 2020 16:31:17 GMT","Wed, 12 Feb 2020 00:25:40 GMT","Wed, 12 Feb 2020 00:03:35 GMT",24.821,2_39_78_367_2020-02-11 16:31:16.954503,0002,CA-494,2-39-78-367,America/Los_Angeles,000001470,"[{""WhPerMile"":292,""kWhRequested"":29.2,""milesRequested"":100,""minutesAvailable"":301,""modifiedAt"":""Tue, 11 Feb 2020 16:31:25 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 21:32:17 GMT"",""userID"":1470}]"
5e586d33f9af8b7dded9fe20,0039,"Tue, 11 Feb 2020 16:35:36 GMT","Wed, 12 Feb 2020 00:30:50 GMT","Tue, 11 Feb 2020 17:21:22 GMT",2.864,2_39_79_376_2020-02-11 16:35:36.123235,0002,CA-324,2-39-79-376,America/Los_Angeles,000000751,"[{""WhPerMile"":400,""kWhRequested"":40.0,""milesRequested"":100,""minutesAvailable"":717,""modifiedAt"":""Tue, 11 Feb 2020 16:35:49 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 04:32:36 GMT"",""userID"":751}]"
5e586d33f9af8b7dded9fe21,0039,"Tue, 11 Feb 2020 16:40:41 GMT","Wed, 12 Feb 2020 01:27:37 GMT","Tue, 11 Feb 2020 18:33:15 GMT",10.657,2_39_123_23_2020-02-11 16:40:36.097464,0002,CA-313,2-39-123-23,America/Los_Angeles,000001153,"[{""WhPerMile"":600,""kWhRequested"":24.0,""milesRequested"":40,""minutesAvailable"":434,""modifiedAt"":""Tue, 11 Feb 2020 16:40:40 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 23:54:41 GMT"",""userID"":1153}]"
5e586d33f9af8b7dded9fe22,0039,"Tue, 11 Feb 2020 16:47:24 GMT","Tue, 11 Feb 2020 22:10:32 GMT","Tue, 11 Feb 2020 21:49:55 GMT",0.747,2_39_125_21_2020-02-11 16:47:23.802836,0002,CA-311,2-39-125-21,America/Los_Angeles,null,null
5e586d33f9af8b7dded9fe23,0039,"Tue, 11 Feb 2020 17:07:51 GMT","Wed, 12 Feb 2020 02:07:39 GMT","Tue, 11 Feb 2020 22:18:02 GMT",4.539,2_39_91_441_2020-02-11 17:07:50.751427,0002,CA-499,2-39-91-441,America/Los_Angeles,000000564,"[{""WhPerMile"":231,""kWhRequested"":4.62,""milesRequested"":20,""minutesAvailable"":537,""modifiedAt"":""Tue, 11 Feb 2020 17:08:08 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 02:04:51 GMT"",""userID"":564}]"
5e586d33f9af8b7dded9fe24,0039,"Tue, 11 Feb 2020 17:08:23 GMT","Wed, 12 Feb 2020 02:47:33 GMT","Tue, 11 Feb 2020 18:20:22 GMT",3.783,2_39_89_25_2020-02-11 17:08:22.982084,0002,CA-315,2-39-89-25,America/Los_Angeles,000000567,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":434,""modifiedAt"":""Tue, 11 Feb 2020 17:08:35 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 00:22:23 GMT"",""userID"":567}]"
5e586d33f9af8b7dded9fe25,0039,"Tue, 11 Feb 2020 17:09:18 GMT","Wed, 12 Feb 2020 01:38:27 GMT","Tue, 11 Feb 2020 18:32:54 GMT",3.991,2_39_89_439_2020-02-11 17:09:17.760936,0002,CA-501,2-39-89-439,America/Los_Angeles,000000743,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":522,""modifiedAt"":""Tue, 11 Feb 2020 17:09:28 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 01:51:18 GMT"",""userID"":743}]"
5e586d33f9af8b7dded9fe26,0039,"Tue, 11 Feb 2020 17:09:54 GMT","Tue, 11 Feb 2020 19:50:30 GMT","Tue, 11 Feb 2020 19:51:30 GMT",0.926,2_39_78_360_2020-02-11 17:09:54.450237,0002,CA-322,2-39-78-360,America/Los_Angeles,null,null
5e586d33f9af8b7dded9fe27,0039,"Tue, 11 Feb 2020 17:15:58 GMT","Wed, 12 Feb 2020 03:10:40 GMT","Tue, 11 Feb 2020 19:10:53 GMT",10.743,2_39_92_436_2020-02-11 17:15:57.917488,0002,CA-318,2-39-92-436,America/Los_Angeles,000000558,"[{""WhPerMile"":400,""kWhRequested"":24.0,""milesRequested"":60,""minutesAvailable"":60,""modifiedAt"":""Tue, 11 Feb 2020 17:15:59 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 18:15:58 GMT"",""userID"":558}]"
5e586d33f9af8b7dded9fe28,0039,"Tue, 11 Feb 2020 17:23:56 GMT","Wed, 12 Feb 2020 00:34:13 GMT","Wed, 12 Feb 2020 00:35:12 GMT",24.807,2_39_78_362_2020-02-11 17:23:55.582030,0002,CA-496,2-39-78-362,America/Los_Angeles,000001137,"[{""WhPerMile"":400,""kWhRequested"":40.0,""milesRequested"":100,""minutesAvailable"":398,""modifiedAt"":""Tue, 11 Feb 2020 17:24:21 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 00:01:56 GMT"",""userID"":1137}]"
5e586d33f9af8b7dded9fe29,0039,"Tue, 11 Feb 2020 17:29:26 GMT","Tue, 11 Feb 2020 23:17:20 GMT","Tue, 11 Feb 2020 20:05:36 GMT",12.612,2_39_92_442_2020-02-11 17:29:26.237918,0002,CA-498,2-39-92-442,America/Los_Angeles,000000068,"[{""WhPerMile"":214,""kWhRequested"":14.98,""milesRequested"":70,""minutesAvailable"":234,""modifiedAt"":""Tue, 11 Feb 2020 17:29:40 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 21:23:26 GMT"",""userID"":68}]"
5e586d33f9af8b7dded9fe2a,0039,"Tue, 11 Feb 2020 17:37:13 GMT","Tue, 11 Feb 2020 21:54:32 GMT","Tue, 11 Feb 2020 21:18:32 GMT",3.436,2_39_90_440_2020-02-11 17:37:12.945421,0002,CA-500,2-39-90-440,America/Los_Angeles,000002149,"[{""WhPerMile"":250,""kWhRequested"":5.0,""milesRequested"":20,""minutesAvailable"":277,""modifiedAt"":""Tue, 11 Feb 2020 17:37:32 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 22:14:13 GMT"",""userID"":2149}]"
5e586d33f9af8b7dded9fe2b,0039,"Tue, 11 Feb 2020 17:45:16 GMT","Tue, 11 Feb 2020 22:22:22 GMT","Tue, 11 Feb 2020 22:18:56 GMT",0.917,2_39_88_24_2020-02-11 17:45:16.137770,0002,CA-314,2-39-88-24,America/Los_Angeles,null,null
5e586d33f9af8b7dded9fe2c,0039,"Tue, 11 Feb 2020 17:48:14 GMT","Wed, 12 Feb 2020 02:35:03 GMT","Tue, 11 Feb 2020 20:13:30 GMT",15.549,2_39_90_26_2020-02-11 17:48:14.265042,0002,CA-316,2-39-90-26,America/Los_Angeles,000000714,"[{""WhPerMile"":400,""kWhRequested"":32.0,""milesRequested"":80,""minutesAvailable"":445,""modifiedAt"":""Tue, 11 Feb 2020 17:48:23 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 01:13:14 GMT"",""userID"":714},{""WhPerMile"":400,""kWhRequested"":32.0,""milesRequested"":80,""minutesAvailable"":445,""modifiedAt"":""Tue, 11 Feb 2020 17:48:37 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 01:13:14 GMT"",""userID"":714}]"
5e586d33f9af8b7dded9fe2d,0039,"Tue, 11 Feb 2020 18:05:29 GMT","Wed, 12 Feb 2020 03:03:02 GMT","Tue, 11 Feb 2020 20:53:12 GMT",12.029,2_39_124_22_2020-02-11 18:05:28.915506,0002,CA-312,2-39-124-22,America/Los_Angeles,000000958,"[{""WhPerMile"":200,""kWhRequested"":20.0,""milesRequested"":100,""minutesAvailable"":570,""modifiedAt"":""Tue, 11 Feb 2020 18:07:36 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 03:35:29 GMT"",""userID"":958}]"
5e586d33f9af8b7dded9fe2e,0039,"Tue, 11 Feb 2020 20:06:33 GMT","Wed, 12 Feb 2020 01:59:07 GMT","Wed, 12 Feb 2020 00:03:34 GMT",24.72,2_39_129_17_2020-02-11 20:06:32.773176,0002,CA-307,2-39-129-17,America/Los_Angeles,000000067,"[{""WhPerMile"":250,""kWhRequested"":50.0,""milesRequested"":200,""minutesAvailable"":472,""modifiedAt"":""Tue, 11 Feb 2020 20:06:45 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 03:58:33 GMT"",""userID"":67}]"
5e586d33f9af8b7dded9fe2f,0039,"Tue, 11 Feb 2020 20:24:53 GMT","Tue, 11 Feb 2020 23:54:55 GMT","Tue, 11 Feb 2020 21:31:44 GMT",1.87,2_39_139_28_2020-02-11 20:24:52.886053,0002,CA-303,2-39-139-28,America/Los_Angeles,000000560,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":258,""modifiedAt"":""Tue, 11 Feb 2020 20:25:13 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 00:42:53 GMT"",""userID"":560}]"
5e586d33f9af8b7dded9fe30,0039,"Tue, 11 Feb 2020 20:27:11 GMT","Wed, 12 Feb 2020 02:47:55 GMT","Tue, 11 Feb 2020 22:26:23 GMT",6.467,2_39_95_444_2020-02-11 20:27:10.965573,0002,CA-497,2-39-95-444,America/Los_Angeles,000001124,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":60,""modifiedAt"":""Tue, 11 Feb 2020 20:27:32 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 21:27:11 GMT"",""userID"":1124}]"
5e586d33f9af8b7dded9fe31,0039,"Tue, 11 Feb 2020 21:07:17 GMT","Tue, 11 Feb 2020 22:42:24 GMT","Tue, 11 Feb 2020 22:17:57 GMT",0.927,2_39_126_20_2020-02-11 21:07:17.119948,0002,CA-310,2-39-126-20,America/Los_Angeles,null,null
5e586d33f9af8b7dded9fe32,0039,"Tue, 11 Feb 2020 21:27:51 GMT","Tue, 11 Feb 2020 23:57:20 GMT","Tue, 11 Feb 2020 23:42:05 GMT",6.003,2_39_130_564_2020-02-11 21:27:37.873532,0002,CA-510,2-39-130-564,America/Los_Angeles,000001093,"[{""WhPerMile"":333,""kWhRequested"":6.66,""milesRequested"":20,""minutesAvailable"":62,""modifiedAt"":""Tue, 11 Feb 2020 21:27:50 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 22:29:51 GMT"",""userID"":1093},{""WhPerMile"":333,""kWhRequested"":6.66,""milesRequested"":20,""minutesAvailable"":123,""modifiedAt"":""Tue, 11 Feb 2020 21:28:53 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 23:30:51 GMT"",""userID"":1093},{""WhPerMile"":333,""kWhRequested"":6.66,""milesRequested"":20,""minutesAvailable"":123,""modifiedAt"":""Tue, 11 Feb 2020 21:29:03 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 23:30:51 GMT"",""userID"":1093},{""WhPerMile"":333,""kWhRequested"":6.66,""milesRequested"":20,""minutesAvailable"":153,""modifiedAt"":""Tue, 11 Feb 2020 21:59:35 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 00:00:51 GMT"",""userID"":1093},{""WhPerMile"":333,""kWhRequested"":6.66,""milesRequested"":20,""minutesAvailable"":199,""modifiedAt"":""Tue, 11 Feb 2020 23:28:08 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 00:46:51 GMT"",""userID"":1093}]"
5e586d33f9af8b7dded9fe33,0039,"Tue, 11 Feb 2020 22:42:00 GMT","Wed, 12 Feb 2020 05:29:08 GMT","Tue, 11 Feb 2020 23:52:20 GMT",2.342,2_39_88_24_2020-02-11 22:41:59.958492,0002,CA-314,2-39-88-24,America/Los_Angeles,000001082,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":64,""modifiedAt"":""Tue, 11 Feb 2020 22:43:11 GMT"",""paymentRequired"":true,""requestedDeparture"":""Tue, 11 Feb 2020 23:46:00 GMT"",""userID"":1082}]"
5e586d33f9af8b7dded9fe34,0039,"Tue, 11 Feb 2020 22:47:14 GMT","Wed, 12 Feb 2020 02:16:09 GMT","Wed, 12 Feb 2020 02:16:04 GMT",6.472,2_39_79_377_2020-02-11 22:47:14.083456,0002,CA-325,2-39-79-377,America/Los_Angeles,000002149,"[{""WhPerMile"":250,""kWhRequested"":15.0,""milesRequested"":60,""minutesAvailable"":277,""modifiedAt"":""Tue, 11 Feb 2020 22:47:45 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 03:24:14 GMT"",""userID"":2149}]"
5e586d33f9af8b7dded9fe35,0039,"Tue, 11 Feb 2020 23:05:33 GMT","Wed, 12 Feb 2020 00:41:46 GMT","Wed, 12 Feb 2020 00:41:41 GMT",10.586,2_39_79_382_2020-02-11 23:05:33.174366,0002,CA-491,2-39-79-382,America/Los_Angeles,000001039,"[{""WhPerMile"":400,""kWhRequested"":80.0,""milesRequested"":200,""minutesAvailable"":327,""modifiedAt"":""Tue, 11 Feb 2020 23:06:15 GMT"",""paymentRequired"":true,""requestedDeparture"":""Wed, 12 Feb 2020 04:32:33 GMT"",""userID"":1039}]"
